ID,Content,WeiboID,DateID,DateID-Day,NickName,UserID
308,#NBA花絮# 勇士客场挑战鹈鹕的比赛，库里赛前扣篮热身备战。   http://t.cn/Ai1OXZtU ​,4432732232811960	,2019-10-29-14,2019-10-29,NBA梦工厂,6081541999	
309,18点，韩国KBL，仁川东土大象vs高阳猎户座，继续硬货安排一场！上车！今天最后一场推荐了！然后坐等明日NBA了 ​,4432732141038014	,2019-10-29-14,2019-10-29,鹏哥侃球,5692002374	
310,"截止今日最新东西部球队排行榜

#NBA# #休斯顿火箭# ​",4432732123737365	,2019-10-29-14,2019-10-29,休斯顿火箭动态,6231522929	
311,"NBA》三大主因解析勇士从冠军队到落水狗

勇士近5年4度拿下季后赛西部头号种子，且连5季杀入总冠军赛，拿下3座金杯。但今夏杜兰特，伊古达拉和卡森斯等一票主力离队，加 上K.汤普森因伤缺阵，全队仅剩柯瑞独挑大梁，导致过去擅长的跑轰体系瓦解，加上防守涣散，开季连2战大败而归。

 勇士前2战一共输 ​",4432732014660086	,2019-10-29-14,2019-10-29,菲五大联赛,7298650694	
312,#NBA赛事回顾#【@密尔沃基雄鹿 129-112@克利夫兰骑士 】雄鹿主场轻取骑士，雄鹿队字母哥14分10篮板7助攻2封盖，米德尔顿21分8篮板，乔治-希尔19分8篮板；骑士队方面乐福15分16篮板，汤普森17分13篮板，塞克斯顿18分。 http://t.cn/Ai1lQIds ​,4432731897172864	,2019-10-29-14,2019-10-29,NBA,1883881851	
313,#NBA新赛季2019# 【大帝穿裆妙传西蒙斯】双帝另类连线！大帝罚球线持球单打，踉踉跄跄险些摔倒，但灵机一动一个裆下隐蔽的妙传助攻西蒙斯上篮命中！#NBA零距离##76人vs老鹰#   http://t.cn/Ai1OODoK ​,4432731586755001	,2019-10-29-14,2019-10-29,NBA梦工厂,6081541999	
314,"看我主页置顶博文！
篮球明星里最有影响力的几位#詹姆斯[超话]#  爱豆们想不想拥有！
科比签名照片！库里签名照片！詹姆斯签名照片！等 NBA明星！ 签名球衣！签名篮球！！
有兴趣的人，留言！！让我看见你！[羞嗒嗒][羞嗒嗒][羞嗒嗒][羞嗒嗒] 可签TO！！！
（有各类明星签名物品！均由“吴伟TD”提供！ ​",4432731129689608	,2019-10-29-14,2019-10-29,之叔,6738403532	
315,#NBA零距离#【莺歌翻身跳投】姿势美如画！英格拉姆一个转身拉开投篮空间，轻松后仰跳投命中！#勇士vs鹈鹕#  http://t.cn/Ai1ORcCq ​,4432731054005848	,2019-10-29-14,2019-10-29,NBA梦工厂,6081541999	
316,这篇文章很有意思>>《灯泡比赛纠缠在一起，保罗采访暗示哈登不真诚，哈登：啥事没有》  http://t.cn/Ai1lTkGW #NBA吐槽大会##哈登威少矛盾# ​,4432730891163071	,2019-10-29-14,2019-10-29,科科按沙漏,3480075702	
317,#乐动体育# #NBA[超话]# 特雷-杨和唐斯当选首周东西部周最佳球员。 ​,4432730890864413	,2019-10-29-14,2019-10-29,乐动躰育,3887081578	
318,"NBA-休斯顿火箭队VS.俄克拉荷马雷霆队的精采集锦！！
#nba吐槽大会[超话]#  
#休士顿火箭#  
#俄克拉荷马雷霆#  http://t.cn/Ai1lTnxi ​",4432730765336081	,2019-10-29-14,2019-10-29,娜娜子NANA赛事解说分析,3767546743	
319,#NBA零距离#【拉文2+1】马尔卡宁抢下篮板长传前场拉文，拉文加速杀入禁区空中闪躲出手2+1漂亮打进！#公牛vs尼克斯#  http://t.cn/Ai1OEMcK ​,4432730748033988	,2019-10-29-14,2019-10-29,NBA梦工厂,6081541999	
320,#NBA零距离# 【#米切尔罚球绝杀太阳#】爵士与太阳战至最后7秒，两队95平，米切尔突破造成布克犯规，走上罚球线2罚1中绝杀太阳！#爵士vs太阳#  http://t.cn/Ai1lV9w9 ​​​,4432730693764278	,2019-10-29-14,2019-10-29,Basketball热点,6883405431	
321,#NBA周最佳# 【第1周东部最佳球员：特雷-杨】上周特雷-杨场均上场33.7分钟，得到38.5分7篮板9助攻，投篮命中率52.5%，三分命中率为51.7%，率领老鹰获得2胜0负战绩，成为新赛季首周东部最佳球员，这也是吹杨生涯第二次荣膺周最佳球员！ http://t.cn/Ai1lMJ2u ​​​,4432730672740092	,2019-10-29-14,2019-10-29,吹杨Trae-Young,5840406201	
322,#NBA集锦#【尼克斯vs公牛高清集锦】北京时间10月29日，公牛遭遇“黑色3分钟”，在最后3分钟领先8分的情况下被翻盘，客场以98-105不敌尼克斯。尼克斯结束三连败，新赛季首次胜出。公牛二连败。两队上一场命运相似，都是在主场揭幕，结果都失利，败给了实力在他们之上的东部球队。  http://t.cn/Ai1WHikY ​,4432730643310557	,2019-10-29-14,2019-10-29,声色NBA,2022171303	
323,落选秀晃倒状元！大家都是乔丹，应该也没什么不同！这球像极了当年经典的“The Last Shot”！#范乔丹# #NBA吐槽大会# #每日一骚# http://t.cn/Ai1lTOgg ​,4432730643151001	,2019-10-29-14,2019-10-29,哈说ball道,1196213593	
324,Michael Jordan - Air Jordan ！长篇回顾迈克尔-乔丹职业生涯，收录超多乔丹经典时刻！篮球之神的表演，码住慢慢看！#高光时刻# via@篮球回忆 http://t.cn/AiQQ109B ​,4432730642859816	,2019-10-29-14,2019-10-29,新浪NBA,1736329970	
325,"【NBA／为何不让柯瑞多单打  勇士教头这么说】

金州勇士开季状态低迷，目前吞下了2连败，而在季前众人所预估Stephen Curry#库里[超话]# 会在本季大爆发的戏码也没有发生，反倒是外线手感有些冰冷。对此总教练Steve Kerr做出回应，他直言自己不打算让Curry每球都单打，另外也透漏了其中的原因。

今年 ​",4432730642859195	,2019-10-29-14,2019-10-29,NOWnews今日新闻,1732112365	
326,【“榜眼”莫兰特vs篮网30+9+4+1+1实录】北京时间10月28日，灰熊在主场通过加时以134-133险胜篮网。灰熊的榜眼控卫贾-莫兰特首发出场32分钟，22投13中，得到30分和9次助攻，外加4个篮板、1次抢断和1次盖帽，莫兰特成为了NBA历史上第三位在职业生涯前3场比赛里就打出一场30分和9助攻的球员。 ​,4432730638661719	,2019-10-29-14,2019-10-29,新浪体育视频,1271638160	
327,nba常规赛，快船vs黄蜂全场集锦  http://t.cn/Ai1lT9kn ​,4432730584278234	,2019-10-29-13,2019-10-29,艮寅体育,5280136755	
328,#NBA新赛季2019# 【特雷-杨全场长传破紧逼】如何破全场防守？特雷-杨现场教学！杨底线接球遭遇全场紧逼，但他气定神闲一记四分卫长传斜角精确地给到了篮下的林恩，后者吃饼扣篮得手。#NBA零距离##76人vs老鹰#  http://t.cn/Ai1OEYWI ​,4432730563510870	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
329,nba常规赛，马刺vs开拓者，CJ-麦科勒姆27分3篮板5助攻集锦  http://t.cn/Ai1lTJPj ​,4432730479403472	,2019-10-29-13,2019-10-29,艮寅体育,5280136755	
330,#NBA零距离#【斯佩尔曼补扣】拉塞尔三分远投不中，斯佩尔曼腾空而起完成双手补扣！#勇士vs鹈鹕# http://t.cn/Ai1O38o2 ​,4432730391310692	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
331,#NBA赛事回顾# 【@金州勇士 134-123@新奥尔良鹈鹕 】第三节结束时勇士便已经确立了24分的领先优势，最终以134-123轻取鹈鹕，取得本赛季首胜的同时送给对手四连败。此役，库里砍下26分11助攻，格林16分17篮板10助攻，拉塞尔24分7篮板8助攻，达米安-李生涯新高23分11篮板。鹈鹕方面，英格拉姆27分10篮板6 ​,4432730382896959	,2019-10-29-13,2019-10-29,NBA,1883881851	
332,#NBA零距离#【字母哥暴扣】神兽发威！字母哥一路坦克辗压杀入禁区，篮下弹开防守，篮下起飞双手炸扣！#骑士vs雄鹿#  http://t.cn/Ai1OdhEK ​,4432730110391142	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
333,"这两个阵容PK，以他们为核心打一波系列赛你觉得谁能赢[doge]

#NBA# http://t.cn/Ai1lY8gm ​",4432730005428665	,2019-10-29-13,2019-10-29,斯哥侃球,6040159096	
334,#篮球#MVP颁奖现场的一个细节，力证NBA真的已经变味了 http://t.cn/Ai1lYlbb ​,4432729925524085	,2019-10-29-13,2019-10-29,小嘴说体坛,6179910516	
335,#NBA新赛季2019# 【大帝连续砍分】理查德森上篮不中，恩比德抢下篮板篮下小转身打成2+1！随后76人推反击，顶弧三分扬手飚中。#NBA零距离##76人vs老鹰#  http://t.cn/Ai1OdxY2 ​,4432729879533883	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
336,"今日NBA常规赛 『菲尼克斯太阳』VS 『犹他爵士』
『菲尼克斯太阳』95-96『犹他爵士』，由爵士拿下本场胜利
关键时刻『米切尔』单打罚球绝杀，爵士米切尔0.4秒罚球绝杀，关键时刻单打切入造成对手犯规，罚球拿下本场比赛
#篮球推荐#
#nba吐槽大会#
#nba常规赛#
#nba新赛季2019#  http://t.cn/Ai1lY9sz ​",4432729845885779	,2019-10-29-13,2019-10-29,熊宝贝说球,5979034612	
337,这个比分有点意思哈。难道是针对波波维奇？#马刺vs开拓者##波波维奇称赞肖华##NBA# ​,4432729472665031	,2019-10-29-13,2019-10-29,大家翀ya,5459359899	
338,"#nba经典回顾# #NBA吐槽大会#
【23vs24】属于詹密和科密的经典对决，当年的小皇帝詹姆斯大战科比，这场比赛两人有一个拿到了41分，你知道是谁吗？ http://t.cn/Ai1ljkmK ​",4432729418398373	,2019-10-29-13,2019-10-29,天下篮球快报,6041830417	
339,#旋猫今日集锦##NBA球员集锦##NBA吐槽大会#【20191029恩比德36分13板5助3断1帽7失误，19中12，10罚10中】比较典型的大帝式输出，单挑扛起海量球权，失误不少但破坏力惊人，科林斯6犯，琼斯6分钟4犯。  http://t.cn/Ai1ljrV5 ​,4432729350965182	,2019-10-29-13,2019-10-29,旋猫,1665176985	
340,#NBA[超话]# 【赛果】今日NBA常规赛赛果。[思考]（另：红队今天又赢了。） ​,4432729296709116	,2019-10-29-13,2019-10-29,Eternity-_,3525283850	
341,http://t.cn/Ai1ljEWw 米契尔致胜罚球 爵士客场险胜太阳#酷游app##酷游ku##酷游官方网址##NBA# ​,4432729271956794	,2019-10-29-13,2019-10-29,我会很快乐-盈希,1783463047	
342,#NBA零距离# 【范弗里特连中三分】范弗里先是迎着富尔茨防守漂移压哨三分命中，随后他又后撤步晃倒富尔茨防守投进弧顶三分。#魔术vs猛龙#   http://t.cn/Ai1WPBn8 ​,4432729158040775	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
343,nba常规赛，火箭vs雷霆，谢伊-吉尔杰斯-亚历山大22分9篮板4助攻集锦  http://t.cn/Ai1lj6EA ​,4432729020525982	,2019-10-29-13,2019-10-29,艮寅体育,5280136755	
344,"KD：想在生涯的最后一年出国打球

“我真的想在最后一年出国打球。在巴塞罗那。总有一天我会的。我的意思是，这（西班牙联赛）是世界上第二好的联赛。欧洲联赛的比赛看起来很有趣。我不知道我是否会真的会这样做，但如果能够去体验一下的话将会很酷。”

#About KD##nba吐槽大会# http://t.cn/Ai1ljVUk ​",4432728931500542	,2019-10-29-13,2019-10-29,关于杜兰特,7034939068	
345,#NBA零距离#【罗斯关键上篮】第四节最后时刻活塞落后一分，罗斯杀入篮下上篮得手，帮助球队反超！#步行者vs活塞#  http://t.cn/Ai1WhKpw ​,4432728927289900	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
346,"攻防一体伦纳德30+7+6，快船111-96战胜黄蜂
#nba比赛日#  http://t.cn/Ai1ljALB ​",4432728797456712	,2019-10-29-13,2019-10-29,MUHO幕后篮球,2610020434	
347,一个大叔，不迷美女，却迷这个小伙[害羞]#NBA[超话]# ​,4432728781457697	,2019-10-29-13,2019-10-29,骑尸跑肉,1448059851	
348,nba常规赛，马刺vs开拓者，德里克-怀特21分5篮板3助攻集锦  http://t.cn/Ai1ljP2i ​,4432728734373361	,2019-10-29-13,2019-10-29,艮寅体育,5280136755	
349,霍华德and库克万圣节装扮👏当灭霸穿着拖鞋摘了头套~魔兽来了[允悲]#霍华德 两双##湖人两连胜##nba吐槽大会# ​,4432728696782403	,2019-10-29-13,2019-10-29,体育章鱼哥,3567974090	
350,"#NBA酷图[超话]##范乔丹晃倒富尔茨#
果不其然，真的是乔丹！ ​​​还加一个胯下还加一分 ​",4432728617287349	,2019-10-29-13,2019-10-29,Basketball热点,6883405431	
351,"#nba# 
黄蜂数据：马利克-蒙克15分；科迪-泽勒14分13篮板；特里-罗齐尔17分；PJ-华盛顿11分7篮板；德文特-格雷厄姆14分12助攻；俾斯麦-比永博10分。

快船数据：科怀-伦纳德30分7篮板6助攻；兰德里-沙梅特16分；路易斯-威廉姆斯23分；蒙特雷兹-哈勒尔19分。 ​",4432728612926040	,2019-10-29-13,2019-10-29,空_Nobody,2776898491	
352,#NBA零距离#【罗斯送助攻】罗斯突入禁区，随后回传给外线的队友，肯纳德得球三分飙中！#步行者vs活塞# http://t.cn/Ai1OsEIQ ​,4432728588229850	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
353,#NBA零距离#【海耶斯排球大帽】无情！鹈鹕队海耶斯送给库里一记惊天残暴火锅！#勇士vs鹈鹕#  http://t.cn/Ai1OewMf ​,4432728454135860	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
354,#NBA零距离# 【卡特连续得分】老卡特继续发热！特雷-杨妙传卡特，卡叔底角翻身后仰跳投命中！随后迎着西蒙斯标志性的急停后仰跳投命中。#76人vs老鹰#   http://t.cn/Ai1W2QkP ​,4432728286544293	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
355,"今日NBA球员上脚球鞋精选：

保罗 Jordan CP3.XII
威少Jordan Why Not Zer0.2 “Mummy”
字母哥 Nike Zoom Freak 1
福克斯 Nike Zoom Kobe Venomenon 4
塔克 adidas Pro Model 和 Nike Air Bakin
哈雷尔 李宁全城8和韦德之道7棉花糖
塞弗洛沙 Nike Air Max 90
伦纳德 New Balance OMN1S
德罗赞 Nike Zo ​",4432728273043022	,2019-10-29-13,2019-10-29,只关于篮球,5508233899	
356,"#nba# #热议nba# #nba比赛日# #nba新赛季2019# 

赢球也面无表情

终结者伦纳德砍下30+7+6

帮助快船111:96大胜黄蜂 ​",4432728172359399	,2019-10-29-13,2019-10-29,刘Aboo,6462212313	
357,作为NBA中唯一的非美国本土球队，多伦多猛龙首次打进总决赛，创造了历史，加拿大球迷简直兴奋到上天[鼓掌]...然而当被主持人要求说点“垃圾话”喷一喷对手金州勇士队时，加拿大人还是放不下礼仪之邦的面子，骂人都这么可爱的吗[笑cry][爱你]... http://t.cn/AiCz4nxO ​,4432728122629644	,2019-10-29-13,2019-10-29,觜含樱挑涵菡,7239032292	
358,http://t.cn/Ai1llU5h 雷纳德斩30分助快船 黄蜂洛城背靠背再踢铁板#酷游app下载##九州app下载##bet8下载##NBA# ​,4432728118101524	,2019-10-29-13,2019-10-29,John_健,3137218685	
359,"#吉诺比利球衣退役#【马努致敬深情短片】 江湖从此在无妖刀！一起透过圣城致敬短片，回顾马努为马刺效力16个赛季，给圣安东尼奥带来4座总冠军的伟大时刻，马努在视频感性表示:""我们三个组合(GDP)是最幸运不过的事情，谢谢你，圣安东尼奥。"" 谢谢你马努吉诺比利[心]#NBA吐槽大会#  http://t.cn/EJ1xdu2 ​",4432727929228752	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
360,#NBA零距离#【英格拉姆暴扣】技惊四座！英格拉姆杀入篮下迎着对手就是一记单手战斧劈扣！还造成了对手犯规！#勇士vs鹈鹕# http://t.cn/Ai1WL6gx ​,4432727929228041	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
361,三分比罚球准很多系列[二哈]小破湖第三节三分10中8！#nba全明星选人结果##NBA吐槽大会# ​,4432727904139262	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
362,更衣室已经准备就绪#NBA吐槽大会##一日紫金，终身湖人# ​,4432727892274300	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
363,字母哥14分，雄鹿大胜骑士。#NBA# #NBA吐槽大会#  http://t.cn/Ai1lW1w8 ​,4432727866550419	,2019-10-29-13,2019-10-29,篮球赛事推荐,1480408674	
364,ESPN的最新选秀预测，尼克斯选中状元锡安，而@洛杉矶湖人 将选中第10顺位的罗密欧-兰福德。#NBA吐槽大会# ​,4432727845115997	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
365,@奥尼尔SHAQ 非常喜欢库兹马并表示他永远不会交易库兹马(如果他是管理层)。#一日紫金，终身湖人##NBA吐槽大会# http://t.cn/Ecl3oX0 ​,4432727824492449	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
366,MJ & MJ [心]#2019NBA全明星周末# ​,4432727778712778	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
367,詹姆斯：到了现在这个时候，如果你还让其他的一些原因影响了你打球的方式，那你来错了球队。你应该走上来说，‘听着，我干不下去了。’詹姆斯表示冲击季后赛的压力不应该成为让你分心的东西，应该是你希望的东西。这应该你每场比赛都希望有的动力，你该希望自己在为什么而拼。#NBA吐槽大会# ​,4432727719861119	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
368,詹姆斯ins祝贺韦德超越乔丹成为历史封盖数最多的后卫#NBA吐槽大会# ​,4432727690185323	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
369,詹姆斯：我穿23号是因为伟大的迈克尔-乔丹，他现在就在夏洛特，致敬乔丹，致敬黄蜂，我穿23号就是因为他。#詹姆斯谈欧文电话道歉##2019NBA全明星周末# ​,4432727673618083	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
370,2014年的今天，詹姆斯在对阵夏洛特（黄蜂队，当时还叫山猫）的比赛中砍下了个人以及热火队史最高的61分。#NBA吐槽大会# ​,4432727643796532	,2019-10-29-13,2019-10-29,NBA小球仙儿,5035303049	
371,"#nba# #热议nba# #nba新赛季2019# #nba比赛日# 

nba已开赛一周

无论是欧文的错失绝杀

还是罗斯的重新绽放

让我们一起来回顾这一周的精彩集锦
http://t.cn/Ai1lGOxm ​",4432727614746439	,2019-10-29-13,2019-10-29,刘Aboo,6462212313	
372,#NBA零距离#【英格拉姆上篮】已经砍下27分10篮板！英格拉姆欧洲步上篮打成2+1~#勇士vs鹈鹕#  http://t.cn/Ai1WIN7R ​,4432727392634769	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
373,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ http://t.cn/Aiu7Xz2T ​,4432727367544379	,2019-10-29-13,2019-10-29,小铁匠零,5153800367	
374,ESPN公布第二周球队实力排行榜，湖人第五。 ​​​#NBA新赛季# ​,4432727270935320	,2019-10-29-13,2019-10-29,GoLakersClub,6884010939	
375,#NBA零距离# 【科林斯关键补篮】太刺激了！！76人关键一攻，托比亚斯-哈里斯低位背打强吃取得关键两分！随后特雷-杨进攻造成犯规，第二罚罚篮不中，科林斯人群中杀出命中关键补篮。最后大帝造成犯规两罚命中，随着卡特的绝杀不中，76人惊险过关。#76人vs老鹰##NBA#  http://t.cn/Ai1WxGKh ​,4432727237898723	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
376,#NBA零距离#【字母哥单手暴扣】布莱德索连线字母哥接球单手暴扣虐框！ #骑士vs雄鹿##NBA赛事回顾#  http://t.cn/Ai1WxkiF ​,4432727090250192	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
377,#NBA零距离#【海耶斯空接暴扣】身体素质真好！海耶斯和队友打出精彩配合，他高高跃起空接劈扣虐筐！#勇士vs鹈鹕# http://t.cn/Ai1WiVDV ​,4432726876644496	,2019-10-29-13,2019-10-29,NBA梦工厂,6081541999	
378,#NBA赛事回顾#【@纽约尼克斯 105-98@芝加哥公牛】尼克斯凭借末节波蒂斯关键两记三分，主场逆转战胜公牛，终结三连败拿下赛季首胜。尼克斯队波蒂斯28分11篮板，巴雷特19分15篮板5助攻，兰德尔13分14篮板5助攻；公牛队拉文21分5篮板，小卡特20分10篮板，马尔卡宁18分6篮板。 http://t.cn/Ai1lOSLw ​,4432726867901958	,2019-10-29-13,2019-10-29,NBA,1883881851	
379,哈登22罚球40分，威少准三双，火箭险胜雷霆，保罗15分。#NBA# #NBA吐槽大会#  http://t.cn/Ai1lO6mX ​,4432726834530798	,2019-10-29-13,2019-10-29,梅西说体育,3138296525	
380,"今日球鞋
试问谁能比小狐狸拥有更多的科比球鞋[思考]

#达龙福克斯##nba吐槽大会##科比# ​",4432726612688154	,2019-10-29-13,2019-10-29,达龙福克斯资讯,5857169116	
381,库里26分11助攻，勇士大胜鹈鹕取赛季首胜，英格拉姆27分。上半场结束勇士72-57领先鹈鹕15分。第三节勇士手感持续火热，将分差拉开到29分，比赛失去悬念。最终勇士134-123战胜鹈鹕。#NBA# #NBA吐槽大会#  http://t.cn/Ai1lO2Lz ​,4432726612479851	,2019-10-29-13,2019-10-29,幕木说体育,6674628614	
382,发布了头条文章：《不要得意太早！腾讯复播NBA却留有后手，特殊安排令联盟后怕》  http://t.cn/Ai1lOZVo ​,4432726579238732	,2019-10-29-13,2019-10-29,全球热门NBA,6453825816	
383,"发布了头条文章：《10/30 09:30 NBA 达拉斯独行侠VS丹佛掘金》 

#NBA常规赛#   http://t.cn/Ai1l0gEA ​",4432726461081315	,2019-10-29-13,2019-10-29,恋恋枫报,6703358852	
384,#NBA# 伦纳德30分钟30分7篮板6助攻2抢断3封盖！如何评价小卡本场比赛？#Mix篮球# ​,4432726205374678	,2019-10-29-13,2019-10-29,Mix篮球,2677591423	
385,"追梦说了球队有了NBA level😂️（第一场赛后也挺生气的还说没有虽败犹荣必须改变）
特别说了防挡拆配合不错，这也是库里在第一场比赛赛后说过的防守问题😂️
针对三双表现，为球队注入能量是他乐于做的事情，也很乐意教球队的年轻球员[doge]
其他听不懂了😂️ http://t.cn/Ai1l0iI0 ​",4432726071285697	,2019-10-29-13,2019-10-29,金州小灰机,5621414128	
